Wall time,Step,Value
1553025970.8989482,13612,-0.2817835509777069
1553025976.0526185,13620,-0.3199629783630371
1553025979.881097,13626,-0.3291482925415039
1553026001.0465264,13659,-0.12525574862957
1553026011.8253345,13676,-0.28209125995635986
1553026013.783134,13679,-0.2562805414199829
1553026015.6147852,13682,-0.35782545804977417
1553026023.948267,13695,-0.3244122266769409
1553026041.153982,13722,-0.29793623089790344
1553026052.6760955,13740,-0.3121870458126068
1553026057.094951,13747,-0.29043298959732056
1553026061.6481082,13754,-0.23973348736763
1553026075.6278977,13776,-0.26826685667037964
1553026088.9798243,13797,-0.21051055192947388
1553026097.2963946,13810,-0.2551557719707489
1553026119.6480155,13845,-0.26201823353767395
1553026134.1841488,13868,-0.3655143678188324
1553026136.1439292,13871,-0.2998912036418915
1553026144.4922426,13884,-0.2185114175081253
1553026146.9377902,13888,-0.34152260422706604
1553026150.9035926,13894,-0.238638773560524
1553026178.3004193,13937,-0.3157426416873932
1553026178.9209826,13938,-0.40433216094970703
1553026191.0650597,13957,-0.2927023470401764
1553026193.024741,13960,-0.2817937731742859
1553026198.036295,13968,-0.321819007396698
1553026198.7809715,13969,-0.2175409197807312
1553026199.3895245,13970,-0.16826362907886505
1553026203.1839726,13976,-0.3495292663574219
1553026215.9798818,13996,-0.30525100231170654
1553026217.2080102,13998,-0.2613089382648468
1553026228.7636127,14016,-0.2489021271467209
1553026260.6745334,14066,-0.36281806230545044
1553026269.6151845,14080,-0.33754652738571167
1553026273.4006257,14086,-0.33026331663131714
1553026295.1101482,14120,-0.28768670558929443
1553026321.2212083,14161,-0.24971404671669006
1553026339.0938962,14189,-0.2080550491809845
1553026356.289652,14216,-0.2494816929101944
1553026359.4830518,14221,-0.33176079392433167
1553026363.2654884,14227,-0.3192898631095886
1553026378.0299869,14250,-0.23151801526546478
